,0
0,2.5271194581280767
1,3.4257039341154165
2,-0.23579014101196805
3,-4.362164855928201
4,-3.088759182052808
5,3.2297589186176126
6,-2.6117248987854236
7,6.340309315542376
8,2.225326253218234
9,-2.745863898845081
10,-1.246043209876543
11,-0.3327255892255909
12,-6.186147727272726
13,10.262914615675879
14,3.0577858855772497
15,-4.134395238095237
16,2.30505384615385
17,5.160431782588667
18,-0.5907259513231615
19,3.4393361703315115
20,-5.093063174483536
21,-4.882078261502624
22,7.4410571266968315
23,4.449070512820514
24,-2.1351383731211335
25,-2.141849001354835
26,-3.2540508751531867
27,4.335613907107479
28,6.3473788684301535
29,-14.942237291666663
30,8.359288695652168
31,2.99671130434783
32,5.564948907563024
33,0.1637695539754347
34,0.8327282051282063
35,-4.241842138364781
36,1.363859562607205
37,1.5180817627494463
38,0.7588456848030001
39,0.5625676823176828
40,-5.860029220779221
41,7.101774286462433
42,5.616495614035088
43,1.1377457805907127
44,-2.2897093956141923
45,10.959249988530537
46,-12.260735091455775
47,6.59095744680851
48,-0.6115608950843736
49,5.011050507099393
50,0.792539148073022
51,-8.530806719717066
52,9.610688729874777
53,0.19366626570435752
54,-0.5031076534903276
55,-1.2708518292682927
56,-1.1270588709677423
57,3.550189753320683
58,-1.3209642156862755
59,-9.901678528409677
60,1.0728424834722645
61,7.928002546966496
62,7.499181818181812
63,1.0592211668928098
64,-0.5483526706092174
65,-3.04889993852556
66,4.567635139380485
67,0.5353743892142724
68,0.07562977800507653
69,-9.263479605020304
70,8.588329266742917
71,7.327682256596908
72,-1.71013542857143
73,-1.727017188118813
74,-10.848491295102662
75,10.834697127771237
76,2.5426953554502383
77,1.3193747368421018
78,-2.9203114035087694
79,-0.41380774278215426
80,1.672578047350683
81,-7.184670469585033
82,-1.017940744074405
83,-2.6555467720685115
84,3.933531964809381
85,0.12119392567440279
86,0.8176536549707603
87,-0.11827909836065764
88,2.380181579276689
89,0.08182644578553955
90,3.8968956011730196
91,-2.6087984719864163
92,0.2751210526315777
93,1.0521857142857165
94,1.773069187675068
95,-0.9359999999999982
96,2.194299152093267
97,-0.5232476525821603
98,2.151885135135137
99,2.6813483085734724
100,-4.45283455481972
101,2.2117971476658678
102,-2.901812387143371
103,3.952873822781328
104,-5.522341771499278
105,-0.008980769230770846
106,5.499312457454051
107,3.0104466850427984
108,0.17281393442623028
109,-2.455234507042257
110,-0.19373181948835771
111,-2.9394589543682628
112,0.8320458691341681
113,6.260870629370633
114,-1.1711561949500897
115,-5.049555343511454
116,7.836204022988506
117,-0.1095679935767393
118,-1.6183313419117642
119,1.7496307057584257
120,0.028022299049265342
121,2.512781669394437
122,-1.9042256486219582
123,-0.7613360022367957
124,-1.4292404680450197
125,-9.733236622073576
126,3.601534464475076
127,3.735146341463416
128,4.469882739212007
129,-0.5154667212220421
130,-9.583919432624116
131,4.89719254237289
132,3.9909325640100928
133,-2.839145106382979
134,3.63261269320843
135,2.5054188568543054
136,-13.287112026429831
137,9.914651960784315
138,4.036924157303375
139,-7.41493277799303
140,11.498714830157414
141,1.8674198381780052
142,1.7250036012914949
143,-15.599620622568093
144,12.631391891891893
145,2.935293822393824
146,0.012439984038306484
147,-9.579725698324026
148,8.920550793650797
149,3.6691852620653833
150,2.401895453849688
151,-1.7091491042460145
152,4.503481146304676
153,1.6290929548463016
154,-7.897190856944201
155,1.7847363636363607
156,5.795203571428571
157,3.22238437183384
158,-1.2348978442525098
159,3.2433152814136115
160,-0.3095085212095299
161,4.192853277674706
162,-3.9052317290552576
163,2.423076317799845
164,-7.745723376623376
165,0.2874444444444446
166,1.5122755555555578
167,7.345386918238991
168,-1.4135815849056597
169,-6.47728395402299
170,5.177236363636364
171,6.8708966450216415
172,-3.7840178571428567
173,1.852999999999998
174,-0.8267749999999978
175,0.9400607142857123
176,-5.289945134575566
177,-11.914412008281577
178,4.903642857142859
179,-0.15024584717608747
180,12.759563307493547
181,-1.6851469534050167
182,-10.84474193548387
183,-0.6611333333333391
184,-0.044085416666664656
185,0.5290541930379824
186,-5.512272943037981
187,0.8852843750000012
188,1.2757343749999972
189,0.5195517418032818
190,1.5618226454516204
191,-2.276836460697039
192,1.9882572123310265
193,0.319659281842819
194,-0.20630731707317018
195,-0.0883026957638009
196,0.4699748167888096
197,-1.5968677619175882
198,7.405956441594874
199,1.0354683510038285
200,0.5862494858083167
201,8.051979349186482
202,-3.01582233204892
203,-2.22622118826056
204,3.172560606060605
205,-0.37349643493761064
206,2.543434954751131
207,0.8208839910089925
208,0.77626110731374
209,-7.697493656015039
210,0.5419406988188964
211,6.3243622732321345
212,-6.238128522139162
213,9.22831849538886
214,-8.937069027303751
215,11.136302611940296
216,-2.197606982569668
217,2.7767884615384606
218,-3.6878783891547053
219,0.5346081871345021
220,2.92872253968254
221,-4.137249437621203
222,-6.510913715088158
223,7.43363613749435
224,-1.1669943464495738
225,-5.174182421227194
226,7.90112222222222
227,0.05586566416040206
228,-0.10084899749373477
229,2.572859523809525
230,-1.884610321257691
231,-0.8407880914407233
232,-1.3900737331473731
233,-0.05567311475409831
234,1.1416089480874323
235,0.8983644406392681
236,-0.06681265492498234
237,-0.756079197994989
238,0.2073451206140362
239,-3.6435370710784323
240,4.558458664546901
241,-0.24558305180180184
242,0.17767754629629628
243,-1.0157296296296305
244,7.423623509102324
245,5.627633445816396
246,-1.9445916110033767
247,-4.769025177887245
248,6.232972993591698
249,0.047041964682588144
250,-9.779230475515666
251,0.09088758782201367
252,1.238264667817079
253,-5.127200956937797
254,10.366013858093126
255,0.6857409656545563
256,-0.5522775510204099
257,0.8615041841004185
258,-4.315185406807842
259,0.7935844485138759
260,6.259439277389278
261,-1.1711716970052848
262,-5.049431721798134
263,7.8360881226053625
264,-0.10957995267072107
265,-1.6183150275735319
266,1.7495921260533738
267,0.02804122731201275
268,2.512795253682487
269,-1.9042616931501932
270,-0.7613332824970769
271,-1.4292201893995724
272,8.020994765661259
273,-8.691334654550145
274,7.6024045138888905
275,3.1133125
276,0.40220312500000066
277,0.7006459478021974
278,-0.46980219780219734
279,-14.345596153846161
280,13.628473346828617
281,0.8612784798407631
282,-13.257328086616319
283,12.339632940108888
284,-0.08644200779727118
285,-0.022569538926681787
286,-3.548633741496597
287,-11.778075187969925
288,3.437351973684212
289,14.8244375
290,1.4954910637248897
291,6.01510868079289
292,0.2873142321595932
293,-2.7964465891642902
294,3.0109644687873045
295,-7.736509600960097
296,8.223313677313678
297,-0.6797309121621629
298,3.0612818590704656
299,0.3485868700265229
300,-0.14727652519894008
301,1.5288666061706007
302,12.124008415147259
303,10.455409983896939
304,1.8333885593220316
305,-1.5793191148775882
306,4.843454491725769
307,0.153310523289246
308,1.0890246314496315
309,-5.286766699604743
310,3.845111180124224
311,1.93927487684729
312,2.070044278996865
313,-1.2243676125499743
314,-0.4455159637793571
315,-4.915308595387842
316,0.9251726495726533
317,-3.36865492268546
318,4.084330065359472
319,-6.573189238486089
320,13.14456343127698
321,-3.91822764996323
322,4.247845614035087
323,0.011453763440861131
324,-8.809694388440864
325,2.0897928551454132
326,-1.5014053442028992
327,1.0496943412715751
328,-1.1289684168506078
329,2.3106252381272556
330,-17.044091083496838
331,2.615127272727271
332,15.197646464646464
333,-1.5344597367402244
334,-3.1534450251645367
335,10.290785185185172
336,14.122671957671965
337,4.575608543417369
338,-2.1053764005602247
339,2.946525297619047
340,-6.313979448198202
341,2.5359300822561757
342,4.9674958592132334
343,5.836374891774888
344,7.9742111888112
345,1.830223443223442
346,5.514395989974937
347,3.2657365776249674
348,-2.150174749178418
349,-19.707469723183394
350,14.680826923076927
351,5.839572291582764
352,3.535321805888154
353,3.376928960015613
354,-0.5748177634223772
355,-6.072513027295287
356,7.616336153846155
357,-1.3481515646258506
358,0.6957154861944765
359,-3.724710304547349
360,-2.7581377346683364
361,0.42426169491525556
362,11.761415107296134
363,-0.11341721255929471
364,1.5027261632341715
365,7.7367811893988385
366,2.2787370830264138
367,-0.14928194085558388
368,-3.3522025552684482
369,8.270571127819547
370,-2.5680307142857117
371,2.9343076373626378
372,-2.9524434347048327
373,4.43396677740864
374,-3.0949302657807287
375,-1.3733584210526342
376,1.4549377641183252
377,1.3659631244667771
378,-0.5582501145912957
379,-0.2500989209885134
380,0.6920940952380956
381,1.2741710270270268
382,-3.3626968383477838
383,4.684202830188682
384,1.59374903100775
385,2.1589124273255837
386,-1.6456505887681185
387,0.9887598590779998
388,-0.9803009797847704
389,2.2048490310458604
390,-17.150511961722483
391,2.693681818181819
392,14.462163574520712
393,-0.6260146885229938
394,-3.1532823636312006
395,-4.951071830985917
396,-8.474105092091007
397,7.035716923076922
398,-0.5258445454545431
399,4.174654667109046
400,-0.181133048483769
401,-0.8007825904121102
402,-1.5694160617059918
403,3.9250150939337463
404,-0.8873195614980034
405,-1.741869602729519
406,2.6407580301935276
407,-0.5146914758269734
408,2.0264586326897174
409,-1.992536970382556
410,1.2603531468531468
411,0.9404999999999966
412,-0.5655256916996034
413,0.8076537908731591
414,-2.9346925163983295
415,4.109895056311248
416,0.3268920754716973
417,-0.4783090196078428
418,-5.388744083840432
419,5.5478323191345496
420,0.024374007454221136
421,2.279150255754473
422,-0.3927380174291919
423,0.7903115468409645
424,-0.16014117647059223
425,3.65905714285714
426,1.3424187192118282
427,2.0023908045977024
428,3.525066666666662
429,0.4885393939393925
430,-0.2744727272727232
431,1.2434222222222182
432,-7.444888888888883
433,1.4571014492753562
434,2.4413597379392513
435,1.4964554794520524
436,-1.9700872093023243
437,1.5734372093023268
438,2.3512699999999995
439,-3.2012926804123722
440,-0.4592129785023573
441,6.461696264975336
442,-4.223031194295901
443,-7.534046653144014
444,0.6920940952380956
445,1.2741710270270268
446,-3.3626968383477838
447,4.684202830188682
448,-3.584521399379396
449,5.7425277372971895
450,2.7179261533962125
451,-3.153484492481205
452,-2.187917293233083
453,0.2819659413434259
454,2.017944973584342
455,-4.830141511103243
456,4.097882381889761
457,1.6250624999999985
458,-5.641599999999997
459,-3.1428999999999974
460,10.9013054054054
461,-0.8581712590639423
462,-1.7197760818253336
463,1.1353868334430537
464,6.210065347970174
465,1.4775046218487384
466,-0.0075988095238095354
467,-0.47891262560069947
468,-3.3462064220183487
469,3.6555
470,0.12985096153846154
471,0.8252846153846152
472,-2.9609423076923065
473,0.5176264705882341
474,3.864815196078432
475,-0.34284946483180434
476,0.06437143452877425
477,-0.4333668473728105
478,-4.576646788990825
479,5.255766666666665
480,-0.3037050228310503
481,0.03959817351598183
482,-0.6211015649244129
483,-3.0562845708741895
484,-26.100749896245986
485,15.673263131313128
486,-0.3845909090909103
487,10.95872175141243
488,-4.753425084745764
489,2.3456172677595646
490,4.23510452194961
491,-10.129137615254345
492,8.635162210238022
493,-0.24048437499999764
494,2.0720288194444443
495,-2.3003104018912524
496,2.8677513233004657
497,-2.333242791596229
498,-1.396940376455234
499,5.3327533577533615
500,1.4560057273768603
501,-3.4502864014158305
502,3.894313857785434
503,4.51156187707641
504,-1.6835294642857157
505,1.5059507658102795
506,2.6318631061409423
507,-8.388552264808363
508,0.783023809523808
509,2.0935500000000022
510,1.912018627450978
511,2.24809129547773
512,-0.23207258501871486
513,-2.5804857642333126
514,-4.107932105889567
515,-1.250824803767662
516,3.441824803767659
517,-0.2286160100062533
518,-26.72554655938312
519,24.17104641245394
520,3.4264822046807923
521,-0.9396910400221588
522,-26.625600463710512
523,24.14147194965429
524,3.411509209250795
525,-1.1881974323100968
526,-2.0443610461826163
527,1.3486402369560295
528,0.1604118993134982
529,3.1245513493253405
530,4.94068176815847
531,-5.821845223195659
532,4.968007088989442
533,0.03659432534678686
534,1.9170591050066434
535,-8.528925225225226
536,2.7524818181818205
537,6.233560092149567
538,-4.016106449338476
539,2.7978165326275057
540,-2.736806591321562
541,-3.876429142136253
542,6.606754373768974
543,-2.0719794584500466
544,3.550977712418298
545,-4.7553157142857145
546,5.801441269841272
547,-1.3322608187134488
548,3.7187919720186535
549,-9.639210518384573
550,4.493340476190479
551,4.1067333333333345
552,0.009339705882352334
553,-1.7209260695187183
554,-0.8195742558326593
555,-5.222831858407082
556,1.112713053479009
557,-7.724222779922783
558,2.817162684124387
559,2.8106184347567336
560,1.4836526806526784
561,6.871027358389549
562,-0.1185387220259102
563,-10.196911919831225
564,6.151544062688366
565,6.09218668771376
566,-4.652597676724749
567,-4.793610165645568
568,1.169278481012661
569,0.02557894736841959
570,3.299637719298243
571,5.053181182795701
572,-2.4487196885428233
573,1.381545797413791
574,2.0143897982804226
575,-7.367777819113753
576,2.618050138449366
577,5.2136420793904374
578,-4.04399952097857
579,2.8185252298073813
580,-2.6970538641686144
581,-3.8762723577235825
582,-10.534411111111112
583,8.144916666666667
584,2.1108084518167445
585,-0.0610874373239918
586,-3.56803939056113
587,4.707933624295326
588,-0.8460785815602829
589,-1.0087345833333332
590,0.8976326013513516
591,-0.17839897039897057
592,0.25167805383022657
593,-1.7855202398800607
594,4.193480569449788
595,4.939109547386066
596,-1.761708957415566
597,-4.6328028985507235
598,6.025404700352528
599,0.014765726933827494
600,-9.309933648954203
601,3.0585621986499447
602,9.087281687546064
603,5.610326165154831
604,2.8836226334721715
605,2.9280097795163567
606,-11.389805832147937
607,6.090684210526318
608,0.8209999999999962
609,0.35025000000000084
610,4.12262837837838
611,-0.3350431511056513
612,-10.550623106060604
613,6.760987878787876
614,-2.068200000000001
615,7.750230392156869
616,3.8082468805704046
617,4.283072727272732
618,-2.8383226415094356
619,2.790240032813786
620,-2.1202323166774875
621,-3.271562777329569
622,4.126774885801298
623,-14.896608142002696
624,11.134594057495654
625,3.9484194655110123
626,-0.6949741857241882
627,-14.865459147609148
628,11.311202471868661
629,6.3416582718193695
630,3.154086626139815
631,-0.9268392857142871
632,3.898151666666667
633,-4.034669523809519
634,2.004591575091574
635,1.75294522144522
636,0.914138434706782
637,2.9647061102831564
638,2.6561898989899007
639,-3.81273710792132
640,6.07437516479059
641,-3.275219802157201
642,2.7405894952008527
643,-2.1250545977011477
644,-3.8982706839649524
645,2.1919098377922897
646,2.326708030367838
647,2.182535808270673
648,3.4265143540669865
649,-0.9813622470552694
650,2.997266143159167
651,-4.325302987012988
652,-5.28041
653,9.861513157894738
654,-0.759912566178758
655,-15.899202388123165
656,13.158382842158824
657,11.128125081603343
658,2.779024154589373
659,0.2683017521090205
660,-3.9719868808822127
661,0.8772256868523591
662,3.4744794299621757
663,-1.010992320057155
664,0.1966577540106984
665,-1.5732638146167561
666,1.6841618151962976
667,11.391394912174441
668,-8.229418956043956
669,-1.7213118131868104
670,1.7167788461538436
671,4.604914969834086
672,4.115388235294119
673,-5.109166666666668
674,1.718985714285716
675,13.743190711009175
676,-0.2328654061311255
677,0.729834417344172
678,0.1857395061728404
679,19.909178217821783
680,5.250076411807845
681,1.602445370370372
682,-11.405066666666668
683,11.22321094890511
684,-11.426540911451925
685,1.6876155559860528
686,-0.014728845580190608
687,-1.5726513161603055
688,4.182248513800422
689,0.42174228855721374
690,-0.46418458196482604
691,-1.4437188177034983
692,1.621903903903906
693,0.5098707292197826
694,-3.15576896418945
695,0.43791087300620823
696,-4.210505142109199
697,4.9638899023638245
698,-9.453624792473713
699,5.065502630919566
700,3.2443985757169322
701,-8.20169607843137
702,3.8757025641025624
703,3.917154962779156
704,-1.5107520416496545
